415495 particles, 3454 voids.
Void# FileVoid# CoreParticle CoreDens ZoneVol Zone#Part Void#Zones VoidVol Void#Part VoidDensContrast VoidProb
908 501 135265 0.252871 139.965698 172 1 139.965698 172 1.359339 0.152000
909 821 175112 0.267457 92.315086 115 1 92.315086 115 1.359262 0.152000
910 972 191030 0.302682 66.005028 70 1 66.005028 70 1.359257 0.152000
911 1371 233347 0.205593 139.531006 153 1 139.531006 153 1.359071 0.152000
912 522 138122 0.346909 23.943729 30 1 23.943729 30 1.359040 0.152000
913 1367 233041 0.248386 84.173126 88 1 84.173126 88 1.358841 0.152000
914 267 98668 0.152300 323.386810 306 1 323.386810 306 1.358803 0.152000
915 284 100878 0.192865 132.382904 114 1 132.382904 114 1.358568 0.152000
916 1861 280858 0.300063 39.100330 50 1 39.100330 50 1.358503 0.152000
917 129 67228 0.202887 68.173302 60 1 68.173302 60 1.357674 0.153000
918 3234 398376 0.356623 41.751789 62 1 41.751789 62 1.356584 0.154000
919 961 189660 0.325877 54.057301 58 1 54.057301 58 1.355978 0.155000
920 1611 257169 0.244631 163.918304 167 1 163.918304 167 1.355883 0.155000
921 540 140383 0.431579 23.402069 33 1 23.402069 33 1.355396 0.155000
922 2487 337491 0.235595 82.066277 103 1 82.066277 103 1.355384 0.155000
923 3307 403521 0.267604 219.637207 259 1 219.637207 259 1.355035 0.155000
924 1527 249285 0.246580 63.190289 46 1 63.190289 46 1.354691 0.156000
925 3148 391193 0.170551 183.943604 192 1 183.943604 192 1.354539 0.156000
926 2919 374678 0.195789 262.962402 282 1 262.962402 282 1.354452 0.156000
927 1507 246900 0.164011 116.847603 109 1 116.847603 109 1.354213 0.156000
928 153 73710 0.312495 131.987900 163 1 131.987900 163 1.353152 0.157000
929 1144 209991 0.220968 146.655502 168 1 146.655502 168 1.352961 0.157000
930 189 82193 0.236637 72.612167 63 1 72.612167 63 1.352946 0.157000
931 3198 395230 0.203903 108.382599 94 1 108.382599 94 1.352884 0.157000
932 124 66462 0.228262 99.392677 93 1 99.392677 93 1.352471 0.158000
933 1495 245279 0.414174 37.102901 68 1 37.102901 68 1.352393 0.158000
934 440 127707 0.160222 248.784195 263 1 248.784195 263 1.352164 0.158000
935 2301 321852 0.230314 64.973000 64 1 64.973000 64 1.351909 0.158000
936 708 162181 0.599079 8.680903 12 1 8.680903 12 1.351753 0.158000
937 2218 314624 0.243105 39.667320 29 1 39.667320 29 1.351596 0.158000
938 183 81123 0.178457 146.376205 126 1 146.376205 126 1.351530 0.158000
939 1007 195456 0.340677 31.424950 42 1 31.424950 42 1.351505 0.158000
940 2914 373993 0.230518 93.443550 77 1 93.443550 77 1.351426 0.158000
941 2903 372986 0.170372 553.437317 507 1 553.437317 507 1.351179 0.159000
942 988 192782 0.250886 75.944687 72 1 75.944687 72 1.351142 0.159000
943 3277 401569 0.208943 133.128693 131 1 133.128693 131 1.350728 0.159000
944 1925 286965 0.237325 102.193901 88 1 102.193901 88 1.350054 0.160000
945 3043 383668 0.138340 304.893890 262 1 304.893890 262 1.350001 0.160000
946 502 135614 0.306158 61.763000 62 1 61.763000 62 1.349794 0.160000
947 1425 237284 0.161995 89.801880 76 1 89.801880 76 1.349315 0.160000
948 85 53446 0.247586 110.348801 120 1 110.348801 120 1.349188 0.160000
949 1250 221025 0.325291 105.965302 135 1 105.965302 135 1.349014 0.161000
950 2933 376021 0.189452 159.376907 135 1 159.376907 135 1.348857 0.161000
951 1722 267761 0.280103 87.309410 102 1 87.309410 102 1.347887 0.162000
952 764 168477 0.307306 34.397449 35 1 34.397449 35 1.347336 0.162000
953 2692 355424 0.213729 135.324707 139 1 135.324707 139 1.346923 0.162000
954 2590 345490 0.232168 180.389099 218 1 180.389099 218 1.346397 0.163000
955 2584 344954 0.203806 98.480148 95 1 98.480148 95 1.346135 0.163000
956 2312 322979 0.226461 72.541840 90 1 72.541840 90 1.345129 0.164000
957 897 183457 0.226839 117.932899 133 1 117.932899 133 1.345091 0.164000
958 2073 301696 0.179469 95.961937 108 1 95.961937 108 1.344939 0.164000
959 3422 412743 0.183529 346.975800 332 1 346.975800 332 1.344904 0.164000
960 2155 308751 0.209409 50.978039 73 1 50.978039 73 1.344823 0.164000
961 400 121220 0.184372 195.507797 216 1 195.507797 216 1.344806 0.164000
962 1653 261440 0.206835 269.973602 282 1 269.973602 282 1.344707 0.164000
963 1141 209702 0.194593 289.933594 275 1 289.933594 275 1.344478 0.165000
964 686 159106 0.224293 166.172607 185 1 166.172607 185 1.343785 0.165000
965 2773 361568 0.155033 379.191986 314 1 379.191986 314 1.343319 0.166000
966 52 40637 0.249473 42.492680 46 1 42.492680 46 1.342750 0.166000
967 555 143387 0.200399 95.273209 77 1 95.273209 77 1.342629 0.166000
968 18 23321 0.309761 72.851089 88 1 72.851089 88 1.341998 0.167000
969 2733 358850 0.189281 136.498001 145 1 136.498001 145 1.341052 0.168000
970 1591 255510 0.279935 47.771648 51 1 47.771648 51 1.340361 0.168000
971 332 109412 0.168283 327.778290 300 1 327.778290 300 1.340257 0.168000
972 2274 320157 0.213156 109.821297 150 1 109.821297 150 1.339818 0.169000
973 1182 215506 0.380747 93.389000 153 1 93.389000 153 1.339302 0.169000
974 2616 347423 0.236125 151.231293 192 1 151.231293 192 1.339127 0.169000
975 2508 338690 0.125987 446.343109 446 1 446.343109 446 1.338890 0.170000
976 1849 279623 0.234764 168.270294 161 1 168.270294 161 1.338391 0.170000
977 261 96189 0.274281 73.410667 86 1 73.410667 86 1.338293 0.170000
978 3032 383008 0.202977 303.552185 305 1 303.552185 305 1.337072 0.171000
979 2454 334820 0.196572 87.866028 71 1 87.866028 71 1.336963 0.171000
980 2529 340488 0.241682 141.239594 172 1 141.239594 172 1.336931 0.172000
981 2379 328250 0.243798 120.335800 112 1 120.335800 112 1.336746 0.172000
982 1767 271656 0.220375 165.886993 168 1 165.886993 168 1.336128 0.172000
983 1854 280349 0.180303 144.983597 147 1 144.983597 147 1.336060 0.172000
984 946 188394 0.139086 730.855591 554 1 730.855591 554 1.335935 0.172000
985 771 169269 0.171968 115.908401 119 1 115.908401 119 1.335716 0.173000
986 1681 263962 0.229945 179.908401 184 1 179.908401 184 1.335583 0.173000
987 727 163950 0.135295 145.776001 119 1 145.776001 119 1.335405 0.173000
988 1271 222943 0.390005 35.742371 49 1 35.742371 49 1.335253 0.173000
989 2029 297217 0.248593 152.461502 165 1 152.461502 165 1.335146 0.173000
990 2999 380337 0.163542 283.010803 276 1 283.010803 276 1.335040 0.173000
991 2289 321006 0.155027 106.732498 145 1 106.732498 145 1.334877 0.173000
992 1731 268770 0.311539 11.113890 11 1 11.113890 11 1.334385 0.174000
993 3168 392504 0.422269 28.143101 42 1 28.143101 42 1.334275 0.174000
994 221 88675 0.237604 186.713699 203 1 186.713699 203 1.333355 0.175000
995 3149 391195 0.182432 115.480400 111 1 115.480400 111 1.332938 0.175000
996 2565 343779 0.241111 186.386505 204 1 186.386505 204 1.332717 0.175000
997 1237 219893 0.167052 274.723114 258 1 274.723114 258 1.332399 0.176000
998 3171 392634 0.330312 79.020340 129 1 79.020340 129 1.332319 0.176000
999 2213 314283 0.222369 77.694809 64 1 77.694809 64 1.332310 0.176000
1000 1664 262233 0.222300 138.112305 165 1 138.112305 165 1.331554 0.177000
1001 2505 338538 0.173047 196.828995 218 1 196.828995 218 1.331528 0.177000
1002 2400 330093 0.210010 76.844452 57 1 76.844452 57 1.331424 0.177000
1003 3335 405219 0.171613 156.832504 142 1 156.832504 142 1.331209 0.177000
1004 2745 359551 0.232161 156.291595 171 1 156.291595 171 1.330790 0.177000
1005 1921 286878 0.227936 73.037277 75 1 73.037277 75 1.330319 0.178000
1006 1350 231665 0.188739 145.496307 131 1 145.496307 131 1.330172 0.178000
1007 3025 382638 0.312594 67.315071 90 1 67.315071 90 1.330063 0.178000
1008 279 100318 0.249209 67.536987 60 1 67.536987 60 1.330036 0.178000
1009 3217 397386 0.294800 121.495102 135 1 121.495102 135 1.329665 0.178000
1010 1974 292015 0.289468 34.080681 35 1 34.080681 35 1.329580 0.178000
1011 3376 409452 0.154225 199.063599 183 1 199.063599 183 1.329508 0.179000
1012 3221 397918 0.223779 88.008209 102 1 88.008209 102 1.329395 0.179000
1013 505 136063 0.152027 273.241089 201 5 1200.583984 1057 1.329271 0.179000
1014 1901 285129 0.176019 173.028198 153 1 173.028198 153 1.329227 0.179000
1015 3412 412131 0.264310 25.671850 19 1 25.671850 19 1.328929 0.179000
1016 496 134806 0.164839 162.315094 129 2 365.046204 328 1.328849 0.179000
1017 456 130825 0.287360 90.370758 80 1 90.370758 80 1.328129 0.180000
1018 2329 324146 0.310552 71.898567 82 1 71.898567 82 1.327973 0.180000
1019 386 118174 0.216436 49.938011 52 1 49.938011 52 1.327939 0.180000
1020 1916 286566 0.237475 138.840195 170 1 138.840195 170 1.327848 0.180000
1021 2393 329531 0.373191 32.933460 44 1 32.933460 44 1.327714 0.180000
1022 3139 390763 0.199684 161.093994 142 1 161.093994 142 1.327710 0.180000
1023 833 176619 0.175069 225.654694 228 1 225.654694 228 1.327673 0.180000
1024 963 189779 0.235840 147.115097 150 1 147.115097 150 1.327576 0.180000
1025 2174 310454 0.391697 30.253820 44 1 30.253820 44 1.327454 0.181000
1026 1824 276946 0.208337 94.785530 87 1 94.785530 87 1.327392 0.181000
1027 1864 280968 0.212050 234.752899 242 1 234.752899 242 1.327323 0.181000
1028 2749 359904 0.293595 28.825790 33 1 28.825790 33 1.327163 0.181000
1029 3433 413611 0.178245 325.773407 317 1 325.773407 317 1.326989 0.181000
1030 2054 299227 0.250403 141.126099 130 1 141.126099 130 1.326964 0.181000
1031 19 23877 0.255139 110.575996 112 1 110.575996 112 1.326618 0.181000
1032 3135 390313 0.275928 59.364491 52 1 59.364491 52 1.326318 0.182000
1033 886 181556 0.347729 25.097990 35 1 25.097990 35 1.326139 0.182000
1034 1603 256400 0.271628 155.581696 171 1 155.581696 171 1.325873 0.182000
1035 254 95305 0.396075 27.662550 36 1 27.662550 36 1.325724 0.182000
1036 1012 196045 0.253188 35.454632 34 1 35.454632 34 1.324789 0.183000
1037 420 124687 0.330539 52.740238 66 1 52.740238 66 1.324654 0.183000
1038 1525 248899 0.261481 48.593590 46 1 48.593590 46 1.324556 0.183000
1039 3158 391511 0.193457 220.281799 213 1 220.281799 213 1.324492 0.183000
1040 2770 361194 0.346693 49.841110 55 1 49.841110 55 1.324489 0.183000
1041 1461 242408 0.187221 67.787659 71 1 67.787659 71 1.324447 0.184000
1042 196 82954 0.332484 35.180161 32 1 35.180161 32 1.323958 0.184000
1043 64 46054 0.182340 197.544907 184 1 197.544907 184 1.323400 0.185000
1044 3250 399418 0.166222 104.501297 128 1 104.501297 128 1.323387 0.185000
1045 1409 235710 0.346129 47.734852 60 1 47.734852 60 1.323279 0.185000
1046 1918 286764 0.165039 119.533302 108 1 119.533302 108 1.322577 0.185000
1047 2742 359374 0.210367 136.813004 138 1 136.813004 138 1.322564 0.185000
1048 971 190810 0.154614 256.988800 212 1 256.988800 212 1.322487 0.185000
1049 1981 292750 0.142754 318.551392 352 3 983.370422 992 1.322389 0.186000
1050 2027 296919 0.711628 16.521120 40 1 16.521120 40 1.322199 0.186000
1051 2343 325141 0.285007 33.641258 35 1 33.641258 35 1.321960 0.186000
1052 1375 233752 0.165231 252.528107 204 1 252.528107 204 1.321870 0.186000
1053 2640 349460 0.232067 195.164597 232 1 195.164597 232 1.321868 0.186000
1054 595 148214 0.175319 180.014297 178 1 180.014297 178 1.321319 0.187000
1055 2279 320523 0.144527 280.604706 191 1 280.604706 191 1.321160 0.187000
1056 662 156754 0.310066 64.751183 90 1 64.751183 90 1.320545 0.187000
1057 1608 256851 0.155044 353.460999 289 1 353.460999 289 1.320388 0.188000
1058 2621 347676 0.258284 41.871990 52 1 41.871990 52 1.319723 0.188000
1059 3036 383322 0.175837 181.769302 177 1 181.769302 177 1.319656 0.188000
1060 2513 339051 0.258342 64.186447 52 1 64.186447 52 1.318932 0.189000
1061 1031 198170 0.196223 93.021492 97 1 93.021492 97 1.318918 0.189000
1062 1360 232365 0.184362 286.446686 253 1 286.446686 253 1.318715 0.189000
1063 2634 348729 0.309233 93.859657 124 1 93.859657 124 1.318579 0.189000
1064 1080 203770 0.178602 152.886200 174 1 152.886200 174 1.318038 0.190000
1065 503 135757 0.195306 112.485497 114 1 112.485497 114 1.318027 0.190000
1066 3129 389666 0.266201 157.832001 204 1 157.832001 204 1.317685 0.190000
1067 1741 269401 0.153390 371.863403 353 1 371.863403 353 1.317234 0.191000
1068 958 189417 0.196546 138.072296 121 1 138.072296 121 1.317226 0.191000
1069 701 160989 0.146606 321.039398 313 1 321.039398 313 1.316874 0.191000
1070 1600 256277 0.336996 38.018421 51 1 38.018421 51 1.316720 0.191000
1071 2066 300820 0.250790 109.502197 151 1 109.502197 151 1.316499 0.192000
1072 2660 351548 0.229232 241.967300 289 1 241.967300 289 1.316375 0.192000
1073 2606 346529 0.203445 100.499298 106 1 100.499298 106 1.316208 0.192000
1074 2418 332193 0.351544 52.620819 71 1 52.620819 71 1.315741 0.192000
1075 872 180498 0.230230 96.889931 102 1 96.889931 102 1.315704 0.192000
1076 2275 320190 0.200112 128.465195 144 1 128.465195 144 1.315567 0.193000
1077 979 191667 0.242196 97.554260 113 1 97.554260 113 1.315109 0.193000
1078 2390 329353 0.190376 140.119797 131 1 140.119797 131 1.314912 0.193000
1079 769 169187 0.251334 92.194038 114 1 92.194038 114 1.314752 0.193000
1080 1588 255329 0.174916 315.010498 289 1 315.010498 289 1.314457 0.194000
1081 3 13335 0.246195 42.082779 38 1 42.082779 38 1.314412 0.194000
1082 152 73708 0.246420 214.878296 233 1 214.878296 233 1.314253 0.194000
1083 3454 415338 0.167778 87.982132 83 1 87.982132 83 1.314142 0.194000
1084 1784 272579 0.212358 176.400894 147 1 176.400894 147 1.313516 0.195000
1085 3022 382228 0.162157 194.782593 180 1 194.782593 180 1.313165 0.195000
1086 2201 312910 0.544544 7.309278 10 1 7.309278 10 1.313015 0.195000
1087 1453 241351 0.178591 279.023193 245 1 279.023193 245 1.312463 0.196000
1088 491 134535 0.196478 115.852997 152 1 115.852997 152 1.312425 0.196000
1089 828 175831 0.284236 32.159908 32 1 32.159908 32 1.312341 0.196000
1090 2493 338002 0.206645 141.290100 183 1 141.290100 183 1.311674 0.197000
1091 2803 363769 0.241796 139.376999 132 1 139.376999 132 1.311417 0.197000
1092 3013 381486 0.310578 62.786541 80 1 62.786541 80 1.311305 0.197000
1093 248 93516 0.296161 25.313761 25 1 25.313761 25 1.311021 0.197000
1094 950 188769 0.188292 119.384499 118 1 119.384499 118 1.310885 0.197000
1095 1595 256067 0.296229 61.555611 72 1 61.555611 72 1.309732 0.199000
1096 837 176789 0.167840 120.675797 112 1 120.675797 112 1.309533 0.199000
1097 1319 228849 0.162311 142.717896 136 1 142.717896 136 1.309391 0.199000
1098 3281 401777 0.390452 96.585091 132 1 96.585091 132 1.309178 0.199000
1099 253 95207 0.274462 107.296997 109 1 107.296997 109 1.309118 0.199000
1100 2691 355419 0.311899 29.346121 34 1 29.346121 34 1.308749 0.200000
1101 188 81808 0.217075 196.454193 194 1 196.454193 194 1.308529 0.200000
1102 3028 382765 0.164119 143.484802 140 1 143.484802 140 1.308294 0.200000
1103 632 153687 0.261420 84.732071 101 1 84.732071 101 1.307617 0.201000
1104 3339 405415 0.122307 272.907196 236 1 272.907196 236 1.307399 0.201000
1105 2939 376348 0.185870 238.569305 225 1 238.569305 225 1.306786 0.202000
1106 857 178919 0.292967 78.141060 113 1 78.141060 113 1.306404 0.202000
1107 283 100671 0.277275 71.551910 70 1 71.551910 70 1.306340 0.202000
1108 2020 296269 0.220997 254.792603 289 1 254.792603 289 1.306053 0.203000
1109 3105 388010 0.227174 106.696503 110 1 106.696503 110 1.305972 0.203000
1110 3325 404345 0.247384 187.915405 230 1 187.915405 230 1.305618 0.203000
1111 1471 243395 0.269102 48.517651 53 1 48.517651 53 1.305559 0.203000
1112 506 136099 0.289676 46.103130 57 1 46.103130 57 1.305394 0.203000
1113 1958 290807 0.249880 108.025497 110 1 108.025497 110 1.305285 0.204000
1114 1912 286255 0.181753 240.491104 199 1 240.491104 199 1.304922 0.204000
1115 2605 346446 0.139757 407.963409 371 1 407.963409 371 1.304600 0.204000
1116 2776 361804 0.143050 261.397614 189 1 261.397614 189 1.304509 0.204000
1117 2492 337971 0.325646 31.986891 44 1 31.986891 44 1.304374 0.205000
1118 1476 243871 0.228108 157.647903 169 1 157.647903 169 1.303858 0.205000
1119 3104 387920 0.209662 155.899094 163 1 155.899094 163 1.303484 0.206000
1120 2091 303296 0.468981 23.461479 33 1 23.461479 33 1.303343 0.206000
1121 1628 259022 0.170417 92.671021 76 1 92.671021 76 1.303310 0.206000
1122 1801 274757 0.204965 58.472469 57 1 58.472469 57 1.303033 0.206000
1123 826 175719 0.233669 83.409019 86 1 83.409019 86 1.302555 0.207000
1124 1813 275653 0.233798 68.679787 58 1 68.679787 58 1.302525 0.207000
1125 2672 352434 0.193205 108.460800 96 1 108.460800 96 1.302171 0.207000
1126 3145 391084 0.258274 109.224197 106 1 109.224197 106 1.301851 0.207000
1127 2004 294414 0.182204 284.512207 281 1 284.512207 281 1.301691 0.208000
1128 2182 311415 0.164006 137.885193 100 1 137.885193 100 1.301563 0.208000
1129 834 176717 0.275184 102.595596 114 1 102.595596 114 1.301506 0.208000
1130 2052 299154 0.225611 85.682411 82 1 85.682411 82 1.301013 0.208000
1131 1440 239174 0.164799 185.436996 153 1 185.436996 153 1.300871 0.208000
1132 306 105280 0.246189 69.857712 97 1 69.857712 97 1.300863 0.208000
1133 418 124017 0.334515 23.725389 28 1 23.725389 28 1.300536 0.209000
1134 1006 195445 0.359742 41.073711 60 1 41.073711 60 1.300449 0.209000
1135 1761 271379 0.370628 80.239998 106 1 80.239998 106 1.300444 0.209000
1136 3048 384036 0.204951 137.639496 122 1 137.639496 122 1.300139 0.209000
1137 2012 295730 0.161859 129.837601 109 1 129.837601 109 1.299524 0.210000
1138 1610 257160 0.175899 223.684296 216 1 223.684296 216 1.299431 0.210000
1139 1215 218112 0.162267 207.717606 193 3 496.042114 444 1.299207 0.210000
1140 2175 310472 0.251277 126.329300 140 1 126.329300 140 1.299203 0.210000
1141 366 114855 0.375267 22.148930 20 1 22.148930 20 1.298770 0.211000
1142 308 105907 0.293110 120.902100 157 1 120.902100 157 1.298599 0.211000
1143 871 180346 0.207244 122.167297 98 1 122.167297 98 1.298234 0.211000
1144 437 127387 0.264152 74.631577 83 1 74.631577 83 1.298091 0.212000
1145 202 83916 0.302768 54.614010 62 1 54.614010 62 1.298033 0.212000
1146 1279 223352 0.256812 116.015900 162 1 116.015900 162 1.298012 0.212000
1147 903 183791 0.194687 216.743805 246 1 216.743805 246 1.297685 0.212000
1148 2476 336568 0.255635 33.658310 33 1 33.658310 33 1.296609 0.213000
1149 2523 340108 0.259813 72.728104 80 1 72.728104 80 1.296486 0.213000
1150 2089 303131 0.209428 181.486603 209 1 181.486603 209 1.296468 0.213000
1151 383 117425 0.201255 141.124695 129 1 141.124695 129 1.296429 0.213000
1152 778 169759 0.232523 71.121078 54 1 71.121078 54 1.296414 0.213000
1153 1968 291654 0.175661 260.487488 233 1 260.487488 233 1.296218 0.214000
1154 1147 210436 0.417228 55.126720 82 1 55.126720 82 1.295984 0.214000
1155 1305 227921 0.395930 41.612400 58 1 41.612400 58 1.295898 0.214000
1156 3399 410933 0.400634 39.383480 50 1 39.383480 50 1.295683 0.214000
1157 1669 262596 0.185809 143.078003 152 1 143.078003 152 1.295637 0.214000
1158 967 190296 0.255356 120.156502 122 1 120.156502 122 1.295571 0.214000
1159 12 20259 0.168702 154.515793 137 2 230.317902 191 1.294672 0.215000
1160 1309 228202 0.246185 36.754490 31 1 36.754490 31 1.294317 0.216000
1161 2047 298409 0.411675 57.597809 88 1 57.597809 88 1.293759 0.217000
1162 1281 223604 0.207891 100.191498 106 1 100.191498 106 1.293423 0.217000
1163 3087 386674 0.241969 76.905571 87 1 76.905571 87 1.293165 0.217000
1164 489 134364 0.136636 379.346985 349 1 379.346985 349 1.293040 0.217000
1165 1050 200260 0.284015 30.848360 37 1 30.848360 37 1.292858 0.218000
1166 888 181966 0.290525 26.455980 25 1 26.455980 25 1.292510 0.218000
1167 1377 234015 0.256256 93.284447 106 1 93.284447 106 1.292371 0.218000
1168 973 191047 0.169195 159.666595 152 2 278.527710 270 1.291977 0.219000
1169 2653 350532 0.235778 89.712151 92 1 89.712151 92 1.291931 0.219000
1170 55 41304 0.216887 135.994705 98 1 135.994705 98 1.291824 0.219000
1171 3116 389147 0.369381 39.680962 48 1 39.680962 48 1.291613 0.219000
1172 2693 355431 0.220269 77.896744 74 1 77.896744 74 1.291590 0.219000
1173 2217 314619 0.177622 114.988297 93 1 114.988297 93 1.290873 0.220000
1174 71 48022 0.399225 26.157150 31 1 26.157150 31 1.290746 0.220000
1175 2141 307357 0.168450 294.141602 245 1 294.141602 245 1.290320 0.221000
1176 3256 399929 0.179835 292.496094 271 1 292.496094 271 1.290317 0.221000
1177 1617 257790 0.231780 143.851501 135 1 143.851501 135 1.290314 0.221000
1178 2723 358234 0.371583 39.700352 47 1 39.700352 47 1.290173 0.221000
1179 3313 403804 0.301513 82.129021 98 1 82.129021 98 1.289871 0.221000
1180 508 136228 0.215743 99.836380 102 1 99.836380 102 1.289609 0.221000
1181 1869 281514 0.323161 47.810791 61 1 47.810791 61 1.289262 0.222000
1182 1577 254034 0.162096 106.086098 73 1 106.086098 73 1.289258 0.222000
1183 2778 361863 0.191083 173.747803 144 1 173.747803 144 1.289249 0.222000
1184 2756 360376 0.156773 115.616699 75 2 229.422302 173 1.289026 0.222000
1185 1203 217270 0.214539 74.097092 92 1 74.097092 92 1.288125 0.223000
1186 3245 399127 0.216267 97.285423 119 1 97.285423 119 1.288122 0.223000
1187 2148 308226 0.278205 68.794930 68 1 68.794930 68 1.288060 0.223000
1188 2377 328029 0.273092 60.266380 69 1 60.266380 69 1.288053 0.223000
1189 1888 283944 0.301914 64.667648 56 1 64.667648 56 1.287544 0.224000
1190 1442 239650 0.327630 49.724499 63 1 49.724499 63 1.287206 0.224000
1191 1803 275198 0.184771 147.855698 126 1 147.855698 126 1.287035 0.224000
1192 2526 340316 0.326285 45.068878 55 1 45.068878 55 1.286771 0.225000
1193 944 187970 0.228442 94.110252 89 1 94.110252 89 1.286584 0.225000
1194 1872 281755 0.294243 73.384644 91 1 73.384644 91 1.286255 0.225000
1195 1101 206017 0.197583 190.439102 181 1 190.439102 181 1.286171 0.226000
1196 2566 343795 0.174976 222.363602 171 2 379.513489 300 1.286032 0.226000
1197 1460 242363 0.220194 103.265602 108 1 103.265602 108 1.286021 0.226000
1198 2570 344184 0.201178 119.278397 125 1 119.278397 125 1.285772 0.226000
1199 2097 303769 0.371868 36.378021 42 1 36.378021 42 1.285264 0.227000
1200 1979 292520 0.347237 44.697960 57 1 44.697960 57 1.284860 0.227000
1201 2994 380007 0.207210 93.723686 106 1 93.723686 106 1.284647 0.227000
1202 2907 373235 0.192232 321.781708 368 1 321.781708 368 1.284380 0.228000
1203 1776 272211 0.231403 51.731609 64 1 51.731609 64 1.284326 0.228000
1204 710 162613 0.250570 203.722198 207 1 203.722198 207 1.283802 0.228000
1205 1814 275671 0.188752 213.880707 206 1 213.880707 206 1.283375 0.229000
1206 947 188435 0.336545 45.704979 51 1 45.704979 51 1.283361 0.229000
1207 2681 353967 0.173891 378.117401 340 1 378.117401 340 1.283208 0.229000
1208 1709 266263 0.201943 137.403305 169 1 137.403305 169 1.282784 0.230000
1209 1329 229997 0.240920 176.908905 190 1 176.908905 190 1.282744 0.230000
1210 885 181528 0.193313 47.227112 49 1 47.227112 49 1.282602 0.230000
1211 1443 240046 0.162878 313.542206 279 1 313.542206 279 1.282284 0.230000
1212 1330 230081 0.313097 111.497803 135 1 111.497803 135 1.282102 0.231000
1213 2161 309548 0.125449 708.546387 560 1 708.546387 560 1.282094 0.231000
1214 1512 247702 0.191674 218.132004 195 1 218.132004 195 1.281835 0.231000
1215 3276 401529 0.218752 156.958206 141 1 156.958206 141 1.281519 0.231000
1216 985 192350 0.198267 265.500885 309 1 265.500885 309 1.281311 0.231000
1217 1939 289125 0.286199 49.737148 50 1 49.737148 50 1.281310 0.231000
1218 1378 234058 0.152105 68.103333 75 1 68.103333 75 1.280940 0.232000
1219 935 186874 0.223445 102.966499 106 1 102.966499 106 1.280901 0.232000
1220 2943 376640 0.251276 49.131001 44 1 49.131001 44 1.280149 0.233000
1221 1892 284281 0.189988 192.914902 180 1 192.914902 180 1.279796 0.233000
1222 866 179846 0.410819 48.697300 63 1 48.697300 63 1.279527 0.234000
1223 1269 222768 0.311420 87.719620 106 1 87.719620 106 1.279282 0.234000
1224 3381 409991 0.306771 60.991070 85 1 60.991070 85 1.278672 0.235000
1225 3260 400517 0.256021 60.218750 70 1 60.218750 70 1.277918 0.236000
1226 88 54539 0.170139 607.019409 553 1 607.019409 553 1.277513 0.236000
1227 1209 217666 0.183002 176.263794 185 1 176.263794 185 1.277121 0.237000
1228 79 50826 0.211419 102.179901 91 1 102.179901 91 1.277090 0.237000
1229 3007 380937 0.339207 41.165810 54 1 41.165810 54 1.277028 0.237000
1230 2721 358035 0.369810 33.689240 38 1 33.689240 38 1.276789 0.237000
1231 2349 325559 0.185982 210.407593 234 1 210.407593 234 1.276713 0.237000
1232 467 132228 0.182714 111.936203 119 1 111.936203 119 1.276351 0.238000
1233 765 168518 0.291657 69.380051 79 1 69.380051 79 1.276237 0.238000
1234 149 73285 0.168248 117.468597 124 1 117.468597 124 1.276191 0.238000
1235 565 144491 0.160038 275.460510 278 2 405.161896 386 1.276103 0.238000
1236 3204 395919 0.364445 68.677238 96 1 68.677238 96 1.275897 0.238000
1237 1028 198107 0.487083 9.714865 12 1 9.714865 12 1.275823 0.238000
1238 2617 347511 0.252505 57.765511 52 1 57.765511 52 1.275555 0.239000
1239 2992 379875 0.276452 114.733101 132 1 114.733101 132 1.275307 0.239000
1240 2608 346647 0.196031 103.394402 88 1 103.394402 88 1.275239 0.239000
1241 1542 250904 0.204766 135.061996 146 1 135.061996 146 1.275124 0.239000
1242 2917 374583 0.169333 149.460907 126 1 149.460907 126 1.274863 0.240000
1243 3004 380614 0.233595 38.061741 32 1 38.061741 32 1.274801 0.240000
1244 982 191755 0.260934 166.322403 187 1 166.322403 187 1.274102 0.241000
1245 1716 267018 0.260781 45.298531 49 1 45.298531 49 1.273923 0.241000
1246 114 63936 0.281115 50.715790 48 1 50.715790 48 1.272851 0.242000
1247 2663 351884 0.219878 163.353607 135 1 163.353607 135 1.272690 0.242000
1248 1148 210478 0.255450 21.417749 24 1 21.417749 24 1.272577 0.243000
1249 2615 347344 0.235666 78.519852 58 1 78.519852 58 1.272348 0.243000
1250 3280 401758 0.269224 66.065422 62 1 66.065422 62 1.272135 0.243000
1251 3317 404011 0.269836 70.830978 76 1 70.830978 76 1.272128 0.243000
1252 494 134661 0.140026 294.091492 246 1 294.091492 246 1.272098 0.243000
1253 2867 370128 0.280066 145.297897 195 1 145.297897 195 1.271991 0.243000
1254 384 117838 0.263977 64.528633 76 1 64.528633 76 1.271748 0.244000
1255 2775 361788 0.158176 203.908798 178 1 203.908798 178 1.271674 0.244000
1256 2246 318192 0.418479 14.328840 16 1 14.328840 16 1.271626 0.244000
1257 105 59069 0.325440 63.945438 77 1 63.945438 77 1.271566 0.244000
1258 2525 340240 0.184691 191.876099 160 1 191.876099 160 1.271444 0.244000
1259 2491 337920 0.198231 130.201706 148 1 130.201706 148 1.271137 0.244000
